train_acc,train_loss
0.087890625,3.2139546871185303
0.287109375,2.5421643257141113
0.39453125,2.301305055618286
0.439453125,2.054011583328247
0.45703125,1.9018694162368774
0.505859375,1.767907977104187
0.53515625,1.6700679063796997
0.650390625,1.3290919065475464
0.650390625,1.2683401107788086
0.6484375,1.2000781297683716
0.67578125,1.1884758472442627
0.693359375,1.1133596897125244
0.70703125,1.0710374116897583
0.7578125,0.9840452671051025
0.763671875,0.875977098941803
0.72265625,0.9048894643783569
0.798828125,0.7937390208244324
0.796875,0.8029128313064575
0.779296875,0.7484754323959351
0.794921875,0.8068927526473999
0.787109375,0.7378132343292236
0.83203125,0.6363899111747742
0.806640625,0.6435606479644775
0.841796875,0.6343692541122437
0.841796875,0.5890445709228516
0.857421875,0.5502680540084839
0.857421875,0.5375783443450928
0.845703125,0.5395379066467285
0.841796875,0.5468571186065674
0.822265625,0.6028715372085571
0.888671875,0.4614151120185852
0.88671875,0.47998735308647156
0.87109375,0.45012518763542175
0.873046875,0.4601467251777649
0.873046875,0.4846629798412323
0.87109375,0.4230092465877533
0.896484375,0.3892684578895569
0.86328125,0.4555201828479767
0.91796875,0.37397658824920654
0.912109375,0.3678533732891083
0.923828125,0.37072518467903137
0.923828125,0.35652369260787964
0.884765625,0.4613434970378876
0.904296875,0.4042552709579468
0.890625,0.3717592656612396
0.91796875,0.36205676198005676
0.890625,0.3657803535461426
0.908203125,0.3504052758216858
0.91015625,0.372431218624115
0.900390625,0.3598940670490265
0.9140625,0.3262960910797119
0.91015625,0.33345067501068115
0.943359375,0.2831650674343109
0.923828125,0.30943500995635986
0.90625,0.37348470091819763
0.91796875,0.3490896224975586
0.92578125,0.30668410658836365
0.931640625,0.2904798686504364
0.923828125,0.34713631868362427
0.939453125,0.2866477370262146
0.92578125,0.27432191371917725
0.93359375,0.28950685262680054
0.927734375,0.28327420353889465
0.9453125,0.2812168300151825
0.9375,0.2722064256668091
0.912109375,0.3286103308200836
0.953125,0.2415894865989685
0.947265625,0.252857506275177
0.927734375,0.27102774381637573
0.9453125,0.2531607747077942
0.958984375,0.2332160770893097
0.947265625,0.25927644968032837
0.943359375,0.25446611642837524
0.958984375,0.2561010420322418
0.95703125,0.22632093727588654
0.927734375,0.2538703680038452
0.931640625,0.25398361682891846
0.94921875,0.23758995532989502
0.962890625,0.23106664419174194
0.9609375,0.20152443647384644
0.955078125,0.22951462864875793
0.947265625,0.24001657962799072
0.953125,0.2229699194431305
0.947265625,0.21394571661949158
0.9609375,0.21524851024150848
0.9609375,0.21080122888088226
0.96484375,0.19458919763565063
0.96875,0.2112947702407837
0.970703125,0.21249496936798096
0.96875,0.19319242238998413
0.955078125,0.2208373099565506
0.958984375,0.21369056403636932
0.97265625,0.2045438289642334
0.974609375,0.17902913689613342
0.951171875,0.22879430651664734
0.9765625,0.1757378876209259
0.96484375,0.19457446038722992
0.951171875,0.22345221042633057
0.970703125,0.19172923266887665
0.96875,0.18743017315864563
