train_acc,train_loss
0.10546875,2.4415669441223145
0.6015625,1.0523487329483032
0.693359375,0.9307297468185425
0.7734375,0.6954404711723328
0.77734375,0.6363227367401123
0.802734375,0.5689305067062378
0.857421875,0.46279117465019226
0.859375,0.42805689573287964
0.87109375,0.3825058341026306
0.888671875,0.36355817317962646
0.900390625,0.3196931481361389
0.89453125,0.29159116744995117
0.92578125,0.2560833692550659
0.92578125,0.2379658967256546
0.908203125,0.24185238778591156
0.9296875,0.19338268041610718
0.9296875,0.1988976001739502
0.94921875,0.1490674465894699
0.953125,0.13812802731990814
0.953125,0.14258231222629547
0.94921875,0.1481936126947403
0.962890625,0.10804025828838348
0.94921875,0.12866909801959991
0.94921875,0.1364695429801941
0.97265625,0.08495667576789856
0.96875,0.09553015232086182
0.97265625,0.08600328862667084
0.96875,0.11669356375932693
0.970703125,0.09725398570299149
0.96484375,0.09267649799585342
0.982421875,0.057326558977365494
0.970703125,0.07732221484184265
0.962890625,0.09727468341588974
0.970703125,0.08727891743183136
0.978515625,0.05829480290412903
0.98046875,0.05122043192386627
0.974609375,0.06898078322410583
0.978515625,0.054509881883859634
0.98046875,0.052808746695518494
0.970703125,0.07357361167669296
0.974609375,0.06404072791337967
0.984375,0.06380735337734222
0.970703125,0.063944973051548
0.978515625,0.05611339956521988
0.974609375,0.060928959399461746
0.982421875,0.047597307711839676
0.9765625,0.08706975728273392
0.98046875,0.048943690955638885
0.974609375,0.07184620946645737
0.9765625,0.06452172994613647
0.9765625,0.05178943648934364
0.982421875,0.06076421961188316
0.98046875,0.05045642703771591
0.984375,0.03479521721601486
0.984375,0.04645749181509018
0.98046875,0.054622672498226166
0.984375,0.0449160672724247
0.98828125,0.03951381891965866
0.978515625,0.05394911393523216
0.982421875,0.05172194167971611
0.986328125,0.04292616248130798
0.982421875,0.04655833542346954
0.9765625,0.05920422822237015
0.986328125,0.04082182049751282
0.986328125,0.03883415088057518
0.982421875,0.05092325806617737
0.98046875,0.048953715711832047
0.984375,0.0397721529006958
0.978515625,0.05882036313414574
0.986328125,0.04094693437218666
0.982421875,0.05170037969946861
0.990234375,0.03226334601640701
0.9921875,0.03309395909309387
0.978515625,0.04084296524524689
0.98046875,0.0422091968357563
0.990234375,0.03858596831560135
0.978515625,0.04781708866357803
0.982421875,0.03412313386797905
0.9921875,0.030311234295368195
0.998046875,0.015724409371614456
0.984375,0.039309311658144
0.986328125,0.02941891923546791
0.986328125,0.0464831180870533
0.984375,0.036332275718450546
0.98828125,0.036678362637758255
0.99609375,0.028034774586558342
0.9921875,0.026073632761836052
0.9921875,0.024828193709254265
0.990234375,0.026531914249062538
0.998046875,0.015093803405761719
0.984375,0.04708114266395569
0.986328125,0.032123029232025146
0.98828125,0.03136926516890526
0.998046875,0.01928805373609066
0.994140625,0.02302469126880169
0.986328125,0.0337289422750473
0.994140625,0.018371306359767914
0.9921875,0.024219267070293427
0.990234375,0.028823120519518852
0.984375,0.04212168976664543
