train_acc,train_loss
0.08984375,0.7911388874053955
0.560546875,0.4693005084991455
0.59765625,0.4148101210594177
0.6015625,0.4132593870162964
0.62890625,0.4003579020500183
0.693359375,0.35649359226226807
0.7109375,0.3477511703968048
0.712890625,0.35289937257766724
0.728515625,0.33332574367523193
0.759765625,0.2987641394138336
0.74609375,0.31397905945777893
0.7578125,0.30897170305252075
0.7890625,0.28273656964302063
0.796875,0.2787212133407593
0.78515625,0.27029237151145935
0.79296875,0.2524941861629486
0.8046875,0.2658182680606842
0.791015625,0.2597500681877136
0.806640625,0.26887691020965576
0.7890625,0.2527633309364319
0.80078125,0.2613011598587036
0.787109375,0.2788400650024414
0.798828125,0.2716186046600342
0.841796875,0.23978015780448914
0.8125,0.25151553750038147
0.82421875,0.25346839427948
0.82421875,0.2451196014881134
0.81640625,0.25897759199142456
0.81640625,0.2459266483783722
0.83203125,0.24048736691474915
0.802734375,0.24956172704696655
0.822265625,0.24075499176979065
0.84375,0.21989302337169647
0.837890625,0.24147850275039673
0.80078125,0.2528509199619293
0.83203125,0.23980626463890076
0.83203125,0.22875253856182098
0.8203125,0.23490524291992188
0.83984375,0.23051875829696655
0.837890625,0.23720186948776245
0.8671875,0.20147351920604706
0.853515625,0.22421011328697205
0.865234375,0.2195444107055664
0.853515625,0.2091699093580246
0.84375,0.22919709980487823
0.84375,0.21780261397361755
0.84765625,0.21468724310398102
0.861328125,0.19654083251953125
0.85546875,0.21730658411979675
0.84765625,0.21258144080638885
0.83203125,0.2215980738401413
0.833984375,0.2274378091096878
0.869140625,0.20160935819149017
0.84375,0.2212931364774704
0.849609375,0.2140876203775406
0.845703125,0.22245895862579346
0.873046875,0.20572704076766968
0.865234375,0.19921864569187164
0.8671875,0.20443084836006165
0.865234375,0.20469720661640167
0.857421875,0.20693381130695343
0.853515625,0.21957115828990936
0.853515625,0.2230280041694641
0.86328125,0.21067042648792267
0.86328125,0.20589959621429443
0.84765625,0.2238246202468872
0.84375,0.21983593702316284
0.830078125,0.23632597923278809
0.86328125,0.21516099572181702
0.861328125,0.20271046459674835
0.85546875,0.21865540742874146
0.873046875,0.20381711423397064
0.888671875,0.19208449125289917
0.888671875,0.19490399956703186
0.84765625,0.22676867246627808
0.849609375,0.21412506699562073
0.853515625,0.20770025253295898
0.87109375,0.20978856086730957
0.845703125,0.2288665771484375
0.87109375,0.20707915723323822
0.87890625,0.19572573900222778
0.87109375,0.2035280168056488
0.875,0.2039487063884735
0.884765625,0.19452747702598572
0.89453125,0.1811499297618866
0.884765625,0.1878027319908142
0.87109375,0.1920192837715149
0.876953125,0.20470403134822845
0.8515625,0.20995257794857025
0.900390625,0.18500030040740967
0.900390625,0.18600159883499146
0.884765625,0.1907152384519577
0.888671875,0.18549270927906036
0.87890625,0.19301699101924896
0.87109375,0.1979440599679947
0.869140625,0.20161905884742737
0.892578125,0.17831847071647644
0.85546875,0.22031398117542267
0.85546875,0.2017093002796173
0.912109375,0.17782089114189148
